tick,day,cost_of_goods,opinion_mean,opinion_std,opinion_min,opinion_max,disposition_mean,disposition_max,count_quiet,count_agitated,count_flight,count_protest,count_riot,count_mob,count_employed,count_unhoused,avg_connections,homophily
1050,175,101.91449497633604,0.10185685352152916,0.6708252579282907,-0.9212232546686201,0.9640433521460534,0.08531057953722751,1.0838870761301362,3,15,32,0,0,0,44,6,6.92,0.9497143819867585
1051,176,101.91449497633604,0.10160860701939271,0.6656770692057391,-0.9398295487934569,0.9562052678933612,0.14163574728459552,1.168575969739582,2,11,36,1,0,0,44,6,6.92,0.9469519421695906
1052,176,101.91449497633604,0.10160860701939271,0.6656770692057391,-0.9398295487934569,0.9562052678933612,0.04856956566937203,1.1534535213611146,6,12,32,0,0,0,44,6,6.92,0.9469519421695906
1053,177,101.91449497633604,0.10283205341168093,0.6821322828089212,-0.9398579453000879,0.9643345650840585,0.11200038867272015,1.1466044199037628,1,14,35,0,0,0,44,6,6.92,0.9429390957457857
1054,177,101.91449497633604,0.10283205341168093,0.6821322828089212,-0.9398579453000879,0.9643345650840585,0.1236853095737314,1.1575777205897668,2,13,35,0,0,0,44,6,6.92,0.9434170685862832
1055,178,101.91449497633604,0.10208973241141268,0.6958035955680765,-0.9591516146124717,0.9739316029742983,0.13116866367043925,1.154216589115769,2,14,34,0,0,0,44,6,6.92,0.9423343819508219
1056,178,101.91449497633604,0.10185483910750857,0.6788864281127257,-0.9561920493591483,0.9535422725272099,0.20115098924545463,1.2288441100227727,2,7,37,1,3,0,44,6,6.92,0.9419660811216929
1057,179,101.91449497633604,0.10280783651097308,0.6794290297735818,-0.9561920493591483,0.9535422725272099,0.1312803696939167,1.2310360203844595,3,8,36,1,2,0,44,6,6.92,0.9455864106030796
1058,179,101.91449497633604,0.10280783651097308,0.6794290297735818,-0.9561920493591483,0.9535422725272099,0.1785146774499039,1.227701344819701,0,13,35,1,1,0,44,6,6.92,0.9464539296988633
1059,180,102.30177005724613,0.10306506886394408,0.6828047661786232,-0.9561920493591483,0.9625148428921642,0.1445819193797659,1.2095597797796578,2,12,36,0,0,0,44,6,6.92,0.9465155213366171
1060,180,102.30177005724613,0.10306506886394408,0.6828047661786232,-0.9561920493591483,0.9625148428921642,0.14640404614868102,1.2021426681700649,0,14,36,0,0,0,44,6,6.92,0.9465155213366171
1061,181,102.30177005724613,0.10689006844809844,0.6753011867286904,-0.9532515606509353,0.9518920214757627,0.2647978753170308,1.2469847252836943,0,9,34,2,5,0,44,6,6.92,0.9473153219910531
1062,181,102.30177005724613,0.10689006844809844,0.6753011867286904,-0.9532515606509353,0.9518920214757627,0.25922931018998463,1.2515658592632666,0,7,36,4,3,0,44,6,6.92,0.9473153219910531
1063,182,102.30177005724613,0.10766493711843665,0.6757505203085001,-0.9532515606509353,0.9518920214757627,0.2369290883825435,1.2442073541079726,0,9,37,1,3,0,44,6,6.92,0.9469171776437763
1064,182,102.30177005724613,0.10766493711843665,0.6757505203085001,-0.9532515606509353,0.9518920214757627,0.2059848675371412,1.2225302849098156,1,9,36,1,3,0,44,6,6.92,0.9474682818270558
1065,183,102.30177005724613,0.10861497441981405,0.6766068132551412,-0.9532515606509353,0.9518920214757627,0.15070066329716167,1.1996981432081988,2,11,36,1,0,0,44,6,6.92,0.9468036902378191
1066,183,102.30177005724613,0.11133845507577274,0.6596444163488885,-0.9265093484036051,0.9507362815816367,0.2045898924021349,1.21470897207535,1,9,33,3,4,0,44,6,6.92,0.9477635520512097
1067,184,102.30177005724613,0.10941808459664071,0.6679036061141739,-0.9265093484036051,0.9507362815816367,0.23459687075623045,1.2024224656267606,1,7,36,3,3,0,44,6,6.92,0.9474313599363775
1068,184,102.30177005724613,0.10941808459664071,0.6679036061141739,-0.9265093484036051,0.9507362815816367,0.15785682322548344,1.1798265274302038,2,8,38,0,2,0,44,6,6.92,0.9482532528927379
1069,185,102.30177005724613,0.10886587404896453,0.6672680341482798,-0.9265093484036051,0.9507362815816367,0.11416508375299875,1.1668840671441636,2,14,33,1,0,0,44,6,6.92,0.9480308248826361
1070,185,102.30177005724613,0.10886587404896453,0.6672680341482798,-0.9265093484036051,0.9507362815816367,0.12290941338695323,1.1577276814200785,5,16,29,0,0,0,44,6,6.92,0.9480308248826361
1071,186,102.30177005724613,0.10433196309477001,0.6658937512654209,-0.940693322811615,0.9454080730131428,0.15326672115049012,1.1825869053862212,4,8,34,0,4,0,44,6,6.92,0.9486024980445096
1072,186,102.30177005724613,0.10433196309477001,0.6658937512654209,-0.940693322811615,0.9454080730131428,0.08825719673931419,1.1551989253479364,2,13,34,1,0,0,44,6,6.92,0.9486024980445096
1073,187,102.30177005724613,0.10459213536444846,0.6805658229669733,-0.9237601862367285,0.9454080730131428,0.11479983876048801,1.150419787677093,4,14,32,0,0,0,44,6,6.92,0.9461495814275166
1074,187,102.30177005724613,0.10459213536444846,0.6805658229669733,-0.9237601862367285,0.9454080730131428,0.12306781948509483,1.1291614415553286,3,13,34,0,0,0,44,6,6.92,0.9468592506518658
1075,188,102.30177005724613,0.10243489048939779,0.6898293136571265,-0.9501463673383449,0.9454080730131428,0.09478720164415855,1.102861211485346,6,15,29,0,0,0,44,6,6.92,0.9457199952309479
1076,188,102.30177005724613,0.10495914140243773,0.6721374654292538,-0.938496039347244,0.9443016692055136,0.1022225488115926,1.1009991602834033,4,17,28,0,1,0,44,6,6.92,0.9458013819360549
1077,189,102.30177005724613,0.10668078851809211,0.681439643289406,-0.938496039347244,0.9443016692055136,0.11296373670772067,1.1098659394229409,2,17,30,0,1,0,44,6,6.92,0.9490459402650255
1078,189,102.30177005724613,0.10668078851809211,0.681439643289406,-0.938496039347244,0.9443016692055136,0.1575933265127213,1.1206230986277683,1,18,30,0,1,0,44,6,6.92,0.9501594992996722
1079,190,102.30177005724613,0.10501329947486517,0.6942204358124542,-0.938496039347244,0.9443016692055136,0.10539804233937186,1.1108738112413352,5,17,28,0,0,0,44,6,6.92,0.9492335545259865
1080,190,102.30177005724613,0.10501329947486517,0.6942204358124542,-0.938496039347244,0.9443016692055136,0.10054024419780871,1.0923678942525838,2,17,31,0,0,0,44,6,6.92,0.9492335545259865
1081,191,102.30177005724613,0.10654974317645716,0.7011826253083961,-0.9352938203410378,0.9452617800662885,0.09317893018007303,1.1613284156327643,5,15,29,0,1,0,44,6,6.92,0.9451529547373451
1082,191,102.30177005724613,0.10654974317645716,0.7011826253083961,-0.9352938203410378,0.9452617800662885,0.06096895417426872,1.1339326882298586,6,16,28,0,0,0,44,6,6.92,0.9474394595525074
1083,192,102.30177005724613,0.11297627104017374,0.7120208545547744,-0.9568141502133803,0.9452617800662885,0.06517495408598241,1.1149235953915584,6,15,29,0,0,0,44,6,6.92,0.9439142362624973
1084,192,102.30177005724613,0.11297627104017374,0.7120208545547744,-0.9568141502133803,0.9452617800662885,0.10536144232698116,1.0852604000702972,2,16,32,0,0,0,44,6,6.92,0.9451414625680378
1085,193,102.30177005724613,0.1135797098032579,0.7203750214348272,-0.9568141502133803,0.9604596383540194,0.052345085154814494,1.0656977484252397,6,17,27,0,0,0,44,6,6.92,0.9503213899091223
